gpu,model,dataset,batch_size,time_data,time_forward,time_backward,time_total
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0036,0.0056,0.0096
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0042,0.0060,0.0105
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0060,0.0105
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0060,0.0104
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0060,0.0104
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0060,0.0104
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0042,0.0057,0.0101
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0057,0.0101
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0042,0.0054,0.0099
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0053,0.0097
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0053,0.0097
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0053,0.0097
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0053,0.0098
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0060,0.0104
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0054,0.0098
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0042,0.0054,0.0098
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0053,0.0098
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0053,0.0097
NVIDIA A10G,resnet18,cifar10,64,0.0003,0.0041,0.0057,0.0101
NVIDIA A10G,resnet34,cifar10,64,0.0004,0.0062,0.0097,0.0163
NVIDIA A10G,resnet34,cifar10,64,0.0004,0.0076,0.0103,0.0183
NVIDIA A10G,resnet34,cifar10,64,0.0004,0.0074,0.0103,0.0181
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0102,0.0180
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0075,0.0102,0.0180
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0077,0.0091,0.0172
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0091,0.0168
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0092,0.0169
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0091,0.0169
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0091,0.0168
NVIDIA A10G,resnet34,cifar10,64,0.0004,0.0077,0.0092,0.0173
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0094,0.0172
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0078,0.0092,0.0173
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0092,0.0170
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0092,0.0169
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0092,0.0169
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0091,0.0168
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0077,0.0092,0.0172
NVIDIA A10G,resnet34,cifar10,64,0.0003,0.0074,0.0092,0.0169
NVIDIA A10G,resnet50,cifar10,64,0.0004,0.0086,0.0129,0.0218
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0094,0.0130,0.0228
NVIDIA A10G,resnet50,cifar10,64,0.0004,0.0097,0.0131,0.0232
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0099,0.0131,0.0233
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0098,0.0116,0.0217
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0098,0.0117,0.0218
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0102,0.0116,0.0221
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0116,0.0216
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0116,0.0216
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0116,0.0216
NVIDIA A10G,resnet50,cifar10,64,0.0004,0.0097,0.0116,0.0217
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0117,0.0217
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0116,0.0216
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0118,0.0218
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0100,0.0116,0.0219
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0116,0.0216
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0098,0.0116,0.0217
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0101,0.0116,0.0221
NVIDIA A10G,resnet50,cifar10,64,0.0003,0.0097,0.0118,0.0218
NVIDIA A10G,resnet101,cifar10,64,0.0004,0.0165,0.0243,0.0412
NVIDIA A10G,resnet101,cifar10,64,0.0004,0.0181,0.0249,0.0434
NVIDIA A10G,resnet101,cifar10,64,0.0004,0.0182,0.0249,0.0434
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0183,0.0229,0.0415
NVIDIA A10G,resnet101,cifar10,64,0.0004,0.0183,0.0232,0.0418
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0184,0.0229,0.0417
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0229,0.0414
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0229,0.0414
NVIDIA A10G,resnet101,cifar10,64,0.0004,0.0182,0.0229,0.0415
NVIDIA A10G,resnet101,cifar10,64,0.0004,0.0190,0.0229,0.0423
NVIDIA A10G,resnet101,cifar10,64,0.0004,0.0181,0.0228,0.0413
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0229,0.0415
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0231,0.0416
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0229,0.0415
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0183,0.0229,0.0415
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0183,0.0229,0.0415
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0229,0.0414
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0229,0.0415
NVIDIA A10G,resnet101,cifar10,64,0.0003,0.0182,0.0229,0.0415
NVIDIA A10G,resnet152,cifar10,64,0.0004,0.0244,0.0333,0.0582
NVIDIA A10G,resnet152,cifar10,64,0.0004,0.0271,0.0333,0.0607
NVIDIA A10G,resnet152,cifar10,64,0.0004,0.0270,0.0333,0.0607
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0272,0.0333,0.0608
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0272,0.0334,0.0609
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0270,0.0333,0.0606
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0270,0.0333,0.0607
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0271,0.0333,0.0608
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0271,0.0333,0.0607
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0271,0.0333,0.0607
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0272,0.0334,0.0609
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0271,0.0333,0.0608
NVIDIA A10G,resnet152,cifar10,64,0.0004,0.0270,0.0333,0.0607
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0272,0.0334,0.0609
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0272,0.0333,0.0609
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0271,0.0333,0.0608
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0270,0.0333,0.0607
NVIDIA A10G,resnet152,cifar10,64,0.0004,0.0271,0.0333,0.0608
NVIDIA A10G,resnet152,cifar10,64,0.0003,0.0271,0.0333,0.0607
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0004,0.0138,0.0144,0.0286
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0123,0.0144,0.0271
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0004,0.0122,0.0144,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0006,0.0123,0.0144,0.0273
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0004,0.0123,0.0144,0.0271
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0123,0.0145,0.0272
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0122,0.0144,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0122,0.0145,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0123,0.0144,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0122,0.0144,0.0269
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0122,0.0144,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0123,0.0144,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0122,0.0145,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0121,0.0144,0.0269
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0122,0.0144,0.0269
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0123,0.0145,0.0271
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0122,0.0144,0.0270
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0004,0.0122,0.0144,0.0269
NVIDIA A10G,efficientnet-b0,cifar10,64,0.0003,0.0121,0.0144,0.0269
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0006,0.0166,0.0237,0.0410
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0007,0.0176,0.0238,0.0421
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0177,0.0238,0.0418
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0176,0.0208,0.0388
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0177,0.0204,0.0384
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0176,0.0203,0.0382
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0177,0.0203,0.0384
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0175,0.0203,0.0381
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0177,0.0203,0.0384
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0176,0.0203,0.0383
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0178,0.0204,0.0386
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0177,0.0203,0.0384
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0177,0.0203,0.0384
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0175,0.0203,0.0381
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0178,0.0204,0.0386
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0176,0.0205,0.0385
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0180,0.0204,0.0387
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0004,0.0176,0.0205,0.0385
NVIDIA A10G,efficientnet-b1,cifar10,64,0.0003,0.0177,0.0203,0.0384
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0164,0.0239,0.0407
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0175,0.0216,0.0395
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0175,0.0206,0.0385
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0175,0.0206,0.0385
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0174,0.0207,0.0384
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0175,0.0206,0.0384
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0179,0.0208,0.0392
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0174,0.0207,0.0385
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0176,0.0206,0.0385
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0174,0.0206,0.0383
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0175,0.0207,0.0385
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0173,0.0208,0.0385
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0175,0.0205,0.0384
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0174,0.0205,0.0382
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0175,0.0206,0.0384
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0173,0.0205,0.0381
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0004,0.0175,0.0220,0.0398
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0174,0.0206,0.0383
NVIDIA A10G,efficientnet-b2,cifar10,64,0.0003,0.0175,0.0215,0.0393
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0185,0.0239,0.0427
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0199,0.0241,0.0443
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0200,0.0241,0.0446
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0202,0.0241,0.0447
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0200,0.0242,0.0445
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0201,0.0241,0.0445
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0201,0.0242,0.0446
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0203,0.0242,0.0449
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0200,0.0241,0.0445
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0201,0.0241,0.0446
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0201,0.0243,0.0447
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0201,0.0241,0.0446
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0201,0.0243,0.0448
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0200,0.0243,0.0446
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0199,0.0242,0.0445
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0200,0.0242,0.0445
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0003,0.0202,0.0246,0.0452
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0202,0.0241,0.0447
NVIDIA A10G,efficientnet-b3,cifar10,64,0.0004,0.0202,0.0247,0.0453
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0237,0.0299,0.0541
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0269,0.0305,0.0577
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0271,0.0308,0.0583
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0278,0.0308,0.0590
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0269,0.0305,0.0578
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0271,0.0307,0.0581
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0271,0.0307,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0271,0.0307,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0272,0.0307,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0271,0.0307,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0271,0.0307,0.0581
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0270,0.0307,0.0581
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0271,0.0308,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0271,0.0307,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0271,0.0308,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0271,0.0306,0.0582
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0004,0.0274,0.0305,0.0583
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0270,0.0310,0.0583
NVIDIA A10G,efficientnet-b4,cifar10,64,0.0003,0.0271,0.0308,0.0583
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0274,0.0368,0.0646
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0319,0.0382,0.0704
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0322,0.0380,0.0707
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0331,0.0379,0.0714
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0321,0.0378,0.0703
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0320,0.0378,0.0702
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0330,0.0381,0.0714
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0321,0.0380,0.0704
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0322,0.0380,0.0706
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0320,0.0379,0.0702
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0330,0.0378,0.0711
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0332,0.0380,0.0716
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0321,0.0377,0.0702
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0322,0.0377,0.0703
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0334,0.0379,0.0718
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0322,0.0379,0.0705
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0328,0.0385,0.0717
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0320,0.0374,0.0697
NVIDIA A10G,efficientnet-b5,cifar10,64,0.0004,0.0322,0.0403,0.0730
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0320,0.0479,0.0803
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0363,0.0449,0.0816
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0364,0.0456,0.0824
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0365,0.0458,0.0827
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0370,0.0440,0.0814
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0005,0.0382,0.0437,0.0824
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0366,0.0445,0.0815
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0367,0.0439,0.0809
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0380,0.0434,0.0818
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0005,0.0367,0.0440,0.0812
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0367,0.0440,0.0810
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0369,0.0438,0.0811
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0371,0.0431,0.0806
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0005,0.0370,0.0441,0.0815
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0365,0.0446,0.0815
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0367,0.0438,0.0808
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0381,0.0432,0.0817
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0367,0.0442,0.0813
NVIDIA A10G,efficientnet-b6,cifar10,64,0.0004,0.0366,0.0438,0.0808
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0005,0.0406,0.0585,0.0996
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0459,0.0548,0.1011
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0480,0.0547,0.1032
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0005,0.0460,0.0562,0.1026
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0490,0.0557,0.1051
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0460,0.0565,0.1029
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0479,0.0554,0.1037
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0005,0.0468,0.0555,0.1027
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0481,0.0551,0.1036
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0468,0.0565,0.1038
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0480,0.0548,0.1032
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0461,0.0557,0.1022
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0486,0.0553,0.1043
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0479,0.0575,0.1058
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0484,0.0557,0.1045
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0466,0.0558,0.1029
NVIDIA A10G,efficientnet-b7,cifar10,64,0.0004,0.0506,0.0567,0.1077
